"IdTransaction";"AddressOrigin";"AddressDestination";"TotalSent";"Status";"SentDate";"ImportDate"
ID1539;A-99;A-22; 111,048.00 ;Confirmed;"2021-01-17 06:14:33";"2021-01-31 23:59:59"
ID2865;A-92;A-12; 183,215.00 ;Confirmed;"2021-01-21 16:29:47";"2021-01-31 23:59:59"
ID1297;A-24;A-38; 438,953.00 ;Confirmed;"2021-01-26 19:33:41";"2021-01-31 23:59:59"
ID501;A-12;A-78; 286,098.00 ;Confirmed;"2021-01-07 03:13:24";"2021-01-31 23:59:59"
ID2407;A-41;A-58; 661,716.00 ;Confirmed;"2021-01-19 13:47:34";"2021-01-31 23:59:59"
ID344;A-89;A-39; 529,487.00 ;Confirmed;"2021-01-02 01:48:10";"2021-01-31 23:59:59"
ID1189;A-17;A-20; 206,472.00 ;Denied;"2021-01-04 19:19:47";"2021-01-31 23:59:59"
ID2235;A-53;A-57; 227,376.00 ;Confirmed;"2021-01-03 02:57:50";"2021-01-31 23:59:59"
ID2962;A-72;A-45; 190,154.00 ;Confirmed;"2021-01-06 01:48:10";"2021-01-31 23:59:59"
ID2381;A-65;A-39; 981,487.00 ;Confirmed;"2021-01-25 06:36:39";"2021-01-31 23:59:59"
ID1011;A-94;A-58; 665,059.00 ;Confirmed;"2021-01-09 06:14:33";"2021-01-31 23:59:59"
ID1119;A-70;A-61; 151,733.00 ;Confirmed;"2021-01-31 19:19:47";"2021-01-31 23:59:59"
ID2719;A-13;A-30; 367,955.00 ;Confirmed;"2021-01-26 01:22:32";"2021-01-31 23:59:59"
ID1720;A-9;A-78; 411,078.00 ;Confirmed;"2021-01-01 01:48:10";"2021-01-31 23:59:59"
ID1542;A-33;A-100; 536,107.00 ;Denied;"2021-01-14 11:48:41";"2021-01-31 23:59:59"
ID2044;A-56;A-89; 725,142.00 ;Confirmed;"2021-01-14 15:45:43";"2021-01-31 23:59:59"
ID1260;A-4;A-51; 172,195.00 ;Confirmed;"2021-01-30 20:08:01";"2021-01-31 23:59:59"
ID111;A-26;A-73; 879,102.00 ;Confirmed;"2021-01-15 22:29:45";"2021-01-31 23:59:59"
ID772;A-37;A-46; 572,127.00 ;Confirmed;"2021-01-12 21:45:26";"2021-01-31 23:59:59"
ID2251;A-24;A-67; 329,098.00 ;Confirmed;"2021-01-05 12:28:55";"2021-01-31 23:59:59"
ID313;A-19;A-22; 129,961.00 ;Confirmed;"2021-01-29 22:29:45";"2021-01-31 23:59:59"
ID635;A-49;A-44; 669,701.00 ;Confirmed;"2021-01-08 17:59:13";"2021-01-31 23:59:59"
ID1536;A-7;A-32; 270,807.00 ;Confirmed;"2021-01-12 10:39:40";"2021-01-31 23:59:59"
ID2916;A-90;A-66; 257,323.00 ;Confirmed;"2021-01-10 16:29:47";"2021-01-31 23:59:59"
ID1175;A-97;A-69; 79,209.00 ;Confirmed;"2021-01-14 06:18:18";"2021-01-31 23:59:59"
ID2633;A-18;A-93; 523,708.00 ;Confirmed;"2021-01-01 02:31:16";"2021-01-31 23:59:59"
ID2005;A-32;A-33; 380,091.00 ;Confirmed;"2021-01-26 04:48:12";"2021-01-31 23:59:59"
ID1521;A-28;A-27; 554,853.00 ;Confirmed;"2021-01-10 19:19:47";"2021-01-31 23:59:59"
ID1621;A-6;A-41; 586,492.00 ;Confirmed;"2021-01-13 19:33:41";"2021-01-31 23:59:59"
ID952;A-35;A-76; 947,511.00 ;Confirmed;"2021-01-25 03:30:11";"2021-01-31 23:59:59"
ID1733;A-79;A-14; 535,724.00 ;Confirmed;"2021-01-25 02:57:50";"2021-01-31 23:59:59"
ID2605;A-22;A-96; 754,437.00 ;Confirmed;"2021-01-12 20:22:08";"2021-01-31 23:59:59"
ID425;A-18;A-51; 949,179.00 ;Confirmed;"2021-01-17 16:05:49";"2021-01-31 23:59:59"
ID1848;A-41;A-78; 333,812.00 ;Confirmed;"2021-01-02 06:49:25";"2021-01-31 23:59:59"
ID1861;A-56;A-83; 534,818.00 ;Confirmed;"2021-01-27 21:45:26";"2021-01-31 23:59:59"
ID356;A-18;A-80; 555,803.00 ;Confirmed;"2021-01-27 20:08:01";"2021-01-31 23:59:59"
ID1045;A-44;A-26; 57,957.00 ;Confirmed;"2021-01-16 13:34:04";"2021-01-31 23:59:59"
ID1091;A-33;A-20; 382,640.00 ;Confirmed;"2021-01-14 21:07:28";"2021-01-31 23:59:59"
ID2126;A-23;A-45; 984,368.00 ;Confirmed;"2021-01-17 17:59:13";"2021-01-31 23:59:59"
ID2773;A-17;A-88; 844,123.00 ;Confirmed;"2021-01-13 19:33:41";"2021-01-31 23:59:59"
ID378;A-92;A-68; 176,919.00 ;Confirmed;"2021-01-10 18:57:38";"2021-01-31 23:59:59"
ID963;A-55;A-3; 826,090.00 ;Confirmed;"2021-01-15 18:57:38";"2021-01-31 23:59:59"
ID2909;A-7;A-1; 235,515.00 ;Confirmed;"2021-01-06 06:18:18";"2021-01-31 23:59:59"
ID357;A-60;A-62; 184,702.00 ;Confirmed;"2021-01-25 22:29:45";"2021-01-31 23:59:59"
ID973;A-10;A-18; 911,980.00 ;Confirmed;"2021-01-07 02:24:24";"2021-01-31 23:59:59"
ID2890;A-73;A-87; 185,121.00 ;Confirmed;"2021-01-14 03:30:11";"2021-01-31 23:59:59"
ID2139;A-53;A-35; 392,273.00 ;Confirmed;"2021-01-01 20:22:08";"2021-01-31 23:59:59"
ID2281;A-65;A-48; 512,095.00 ;Confirmed;"2021-01-07 18:57:38";"2021-01-31 23:59:59"
ID2622;A-38;A-100; 6,991.00 ;Confirmed;"2021-01-20 06:14:33";"2021-01-31 23:59:59"
ID2175;A-48;A-73; 844,279.00 ;Confirmed;"2021-01-12 18:57:38";"2021-01-31 23:59:59"
ID1302;A-48;A-55; 405,523.00 ;Confirmed;"2021-01-22 06:36:39";"2021-01-31 23:59:59"
ID1633;A-5;A-62; 332,737.00 ;Confirmed;"2021-01-21 03:13:24";"2021-01-31 23:59:59"
ID2656;A-17;A-19; 743,580.00 ;Confirmed;"2021-01-25 03:30:11";"2021-01-31 23:59:59"
ID1403;A-29;A-19; 518,848.00 ;Confirmed;"2021-01-15 13:34:04";"2021-01-31 23:59:59"
ID2547;A-20;A-3; 207,668.00 ;Confirmed;"2021-01-03 21:07:28";"2021-01-31 23:59:59"
ID1252;A-72;A-93; 537,753.00 ;Confirmed;"2021-01-21 22:29:45";"2021-01-31 23:59:59"
ID1377;A-33;A-67; 877,391.00 ;Confirmed;"2021-01-07 19:19:47";"2021-01-31 23:59:59"
ID770;A-61;A-70; 803,271.00 ;Confirmed;"2021-01-07 02:24:24";"2021-01-31 23:59:59"
ID235;A-90;A-95; 559,107.00 ;Confirmed;"2021-01-13 16:29:47";"2021-01-31 23:59:59"
ID607;A-63;A-72; 429,763.00 ;Confirmed;"2021-01-29 02:24:24";"2021-01-31 23:59:59"
ID2292;A-58;A-59; 772,658.00 ;Confirmed;"2021-01-15 21:45:26";"2021-01-31 23:59:59"
ID509;A-32;A-60; 757,279.00 ;Confirmed;"2021-01-23 19:33:41";"2021-01-31 23:59:59"
ID1807;A-93;A-27; 359,146.00 ;Confirmed;"2021-01-10 19:33:41";"2021-01-31 23:59:59"
ID1844;A-64;A-48; 78,380.00 ;Confirmed;"2021-01-02 20:22:08";"2021-01-31 23:59:59"
ID2442;A-42;A-79; 930,481.00 ;Confirmed;"2021-01-27 20:08:01";"2021-01-31 23:59:59"
ID2502;A-39;A-4; 944,674.00 ;Confirmed;"2021-01-25 02:57:50";"2021-01-31 23:59:59"
ID2578;A-61;A-13; 72,088.00 ;Confirmed;"2021-01-21 02:57:50";"2021-01-31 23:59:59"
ID1897;A-15;A-97; 642,475.00 ;Confirmed;"2021-01-24 19:19:47";"2021-01-31 23:59:59"
ID328;A-81;A-44; 928,498.00 ;Confirmed;"2021-01-26 03:07:57";"2021-01-31 23:59:59"
ID2548;A-61;A-59; 41,945.00 ;Confirmed;"2021-01-02 20:22:08";"2021-01-31 23:59:59"
ID1073;A-44;A-18; 805,004.00 ;Confirmed;"2021-01-27 06:18:18";"2021-01-31 23:59:59"
ID863;A-6;A-82; 321,371.00 ;Confirmed;"2021-01-18 16:05:49";"2021-01-31 23:59:59"
ID257;A-83;A-84; 894,899.00 ;Confirmed;"2021-01-09 20:08:01";"2021-01-31 23:59:59"
ID1656;A-72;A-87; 295,044.00 ;Confirmed;"2021-01-31 06:36:39";"2021-01-31 23:59:59"
ID759;A-30;A-5; 601,068.00 ;Confirmed;"2021-01-05 03:12:35";"2021-01-31 23:59:59"
ID2293;A-95;A-25; 376,520.00 ;Confirmed;"2021-01-12 13:47:34";"2021-01-31 23:59:59"
ID2190;A-14;A-87; 538,578.00 ;Confirmed;"2021-01-17 16:05:49";"2021-01-31 23:59:59"
ID2591;A-71;A-23; 223,899.00 ;Confirmed;"2021-01-18 03:30:11";"2021-01-31 23:59:59"
ID949;A-56;A-91; 955,242.00 ;Confirmed;"2021-01-21 06:49:25";"2021-01-31 23:59:59"
ID2908;A-71;A-4; 929,715.00 ;Confirmed;"2021-01-24 03:12:35";"2021-01-31 23:59:59"
ID1300;A-80;A-70; 728,009.00 ;Confirmed;"2021-01-28 10:39:40";"2021-01-31 23:59:59"
ID856;A-78;A-72; 18,359.00 ;Confirmed;"2021-01-20 06:36:39";"2021-01-31 23:59:59"
ID117;A-74;A-44; 511,045.00 ;Confirmed;"2021-01-14 11:48:41";"2021-01-31 23:59:59"
ID1583;A-12;A-72; 104,356.00 ;Confirmed;"2021-01-14 17:59:13";"2021-01-31 23:59:59"
ID1450;A-36;A-12; 873,201.00 ;Confirmed;"2021-01-14 11:48:41";"2021-01-31 23:59:59"
ID803;A-50;A-33; 535,479.00 ;Confirmed;"2021-01-02 18:57:38";"2021-01-31 23:59:59"
ID35;A-19;A-68; 837,625.00 ;Confirmed;"2021-01-15 12:28:55";"2021-01-31 23:59:59"
ID1467;A-20;A-85; 559,188.00 ;Confirmed;"2021-01-12 03:13:24";"2021-01-31 23:59:59"
ID350;A-39;A-79; 993,893.00 ;Confirmed;"2021-01-16 01:22:32";"2021-01-31 23:59:59"
ID1019;A-16;A-26; 293,906.00 ;Confirmed;"2021-01-07 21:07:28";"2021-01-31 23:59:59"
ID844;A-15;A-99; 369,434.00 ;Confirmed;"2021-01-04 03:30:11";"2021-01-31 23:59:59"
ID526;A-86;A-37; 495,050.00 ;Confirmed;"2021-01-25 06:36:39";"2021-01-31 23:59:59"
ID1115;A-77;A-13; 716,590.00 ;Confirmed;"2021-01-04 19:19:47";"2021-01-31 23:59:59"
ID2498;A-19;A-86; 626,448.00 ;Confirmed;"2021-01-20 21:45:26";"2021-01-31 23:59:59"
ID968;A-12;A-8; 468,074.00 ;Confirmed;"2021-01-13 12:28:55";"2021-01-31 23:59:59"
ID1963;A-33;A-12; 522,592.00 ;Confirmed;"2021-01-27 06:18:18";"2021-01-31 23:59:59"
ID1490;A-89;A-35; 378,204.00 ;Confirmed;"2021-01-21 06:49:25";"2021-01-31 23:59:59"
ID2949;A-17;A-80; 185,196.00 ;Confirmed;"2021-01-21 02:24:24";"2021-01-31 23:59:59"
ID1344;A-28;A-37; 519,143.00 ;Confirmed;"2021-01-26 01:22:32";"2021-01-31 23:59:59"
ID2194;A-85;A-55; 441,683.00 ;Confirmed;"2021-01-08 12:28:55";"2021-01-31 23:59:59"
ID517;A-19;A-89; 972,021.00 ;Confirmed;"2021-01-15 22:29:45";"2021-01-31 23:59:59"
ID962;A-50;A-11; 205,521.00 ;Confirmed;"2021-01-06 02:31:16";"2021-01-31 23:59:59"
ID2968;A-3;A-33; 342,022.00 ;Confirmed;"2021-01-20 16:29:47";"2021-01-31 23:59:59"
ID1150;A-95;A-45; 277,803.00 ;Confirmed;"2021-01-19 02:31:16";"2021-01-31 23:59:59"
ID414;A-69;A-69; 64,374.00 ;Confirmed;"2021-01-30 20:22:08";"2021-01-31 23:59:59"
ID2111;A-68;A-54; 628,499.00 ;Confirmed;"2021-01-14 18:57:38";"2021-01-31 23:59:59"
ID2979;A-52;A-30; 756,031.00 ;Confirmed;"2021-01-14 18:57:38";"2021-01-31 23:59:59"
ID1867;A-40;A-65; 911,905.00 ;Confirmed;"2021-01-12 12:28:55";"2021-01-31 23:59:59"
ID916;A-73;A-41; 476,353.00 ;Confirmed;"2021-01-14 13:47:34";"2021-01-31 23:59:59"
ID1402;A-68;A-96; 176,460.00 ;Confirmed;"2021-01-19 15:45:43";"2021-01-31 23:59:59"
ID1078;A-44;A-10; 458,790.00 ;Confirmed;"2021-01-29 01:22:32";"2021-01-31 23:59:59"
ID1108;A-75;A-84; 504,212.00 ;Confirmed;"2021-01-24 01:48:10";"2021-01-31 23:59:59"
ID811;A-68;A-30; 615,106.00 ;Confirmed;"2021-01-07 01:22:32";"2021-01-31 23:59:59"
ID1648;A-6;A-83; 907,235.00 ;Confirmed;"2021-01-28 02:31:16";"2021-01-31 23:59:59"
ID146;A-5;A-94; 274,903.00 ;Confirmed;"2021-01-19 06:14:33";"2021-01-31 23:59:59"
ID93;A-57;A-94; 327,465.00 ;Confirmed;"2021-01-03 19:19:47";"2021-01-31 23:59:59"
ID618;A-13;A-36; 462,552.00 ;Confirmed;"2021-01-28 02:57:50";"2021-01-31 23:59:59"
ID837;A-2;A-20; 606,550.00 ;Confirmed;"2021-01-01 03:07:57";"2021-01-31 23:59:59"
ID2270;A-43;A-19; 885,411.00 ;Confirmed;"2021-01-05 20:08:01";"2021-01-31 23:59:59"
ID1501;A-62;A-18; 824,072.00 ;Confirmed;"2021-01-28 02:31:16";"2021-01-31 23:59:59"
ID645;A-20;A-19; 171,735.00 ;Confirmed;"2021-01-04 22:29:45";"2021-01-31 23:59:59"
ID1194;A-35;A-72; 277,963.00 ;Confirmed;"2021-01-22 01:22:32";"2021-01-31 23:59:59"
ID1975;A-64;A-90; 134,100.00 ;Confirmed;"2021-01-29 19:33:41";"2021-01-31 23:59:59"
ID921;A-64;A-86; 754,561.00 ;Confirmed;"2021-01-27 04:48:12";"2021-01-31 23:59:59"
ID1386;A-50;A-16; 16,585.00 ;Confirmed;"2021-01-09 06:14:33";"2021-01-31 23:59:59"
ID1076;A-99;A-95; 195,837.00 ;Confirmed;"2021-01-08 13:34:04";"2021-01-31 23:59:59"
ID1800;A-40;A-68; 298,570.00 ;Confirmed;"2021-01-06 02:57:50";"2021-01-31 23:59:59"
ID447;A-25;A-75; 871,517.00 ;Confirmed;"2021-01-19 19:19:47";"2021-01-31 23:59:59"
ID367;A-75;A-16; 440,460.00 ;Confirmed;"2021-01-12 12:28:55";"2021-01-31 23:59:59"
ID998;A-50;A-9; 186,985.00 ;Confirmed;"2021-01-12 22:29:45";"2021-01-31 23:59:59"
ID2876;A-7;A-52; 212,594.00 ;Confirmed;"2021-01-20 06:14:33";"2021-01-31 23:59:59"
ID2116;A-56;A-36; 469,890.00 ;Confirmed;"2021-01-20 06:14:33";"2021-01-31 23:59:59"
ID398;A-31;A-73; 963,867.00 ;Confirmed;"2021-01-05 19:33:41";"2021-01-31 23:59:59"
ID2443;A-59;A-31; 804,500.00 ;Confirmed;"2021-01-06 18:57:38";"2021-01-31 23:59:59"
ID1058;A-8;A-8; 316,570.00 ;Confirmed;"2021-01-27 06:18:18";"2021-01-31 23:59:59"
ID2123;A-13;A-81; 362,664.00 ;Confirmed;"2021-01-21 01:22:32";"2021-01-31 23:59:59"
ID1563;A-24;A-25; 802,208.00 ;Confirmed;"2021-01-13 06:14:33";"2021-01-31 23:59:59"
ID127;A-2;A-95; 426,323.00 ;Confirmed;"2021-01-20 15:45:43";"2021-01-31 23:59:59"
ID1983;A-40;A-17; 832,842.00 ;Confirmed;"2021-01-01 20:22:08";"2021-01-31 23:59:59"
ID877;A-70;A-18; 433,463.00 ;Confirmed;"2021-01-16 20:22:08";"2021-01-31 23:59:59"
ID1971;A-70;A-29; 176,414.00 ;Confirmed;"2021-01-13 18:57:38";"2021-01-31 23:59:59"
ID430;A-16;A-6; 204,109.00 ;Confirmed;"2021-01-23 03:12:35";"2021-01-31 23:59:59"
ID1405;A-88;A-67; 859,625.00 ;Confirmed;"2021-01-19 21:07:28";"2021-01-31 23:59:59"
ID1797;A-16;A-95; 764,429.00 ;Confirmed;"2021-01-09 20:22:08";"2021-01-31 23:59:59"
ID1517;A-43;A-75; 339.00 ;Confirmed;"2021-01-12 03:13:24";"2021-01-31 23:59:59"
ID1932;A-97;A-55; 517,306.00 ;Confirmed;"2021-01-11 21:45:26";"2021-01-31 23:59:59"
ID2941;A-7;A-36; 755,710.00 ;Confirmed;"2021-01-27 03:12:35";"2021-01-31 23:59:59"
ID124;A-12;A-14; 287,482.00 ;Confirmed;"2021-01-19 03:12:35";"2021-01-31 23:59:59"
ID2815;A-10;A-58; 147,990.00 ;Confirmed;"2021-01-15 06:18:18";"2021-01-31 23:59:59"
ID204;A-31;A-60; 55,578.00 ;Confirmed;"2021-01-06 13:34:04";"2021-01-31 23:59:59"
ID2741;A-74;A-58; 448,703.00 ;Confirmed;"2021-01-08 19:33:41";"2021-01-31 23:59:59"
ID648;A-19;A-67; 601,400.00 ;Confirmed;"2021-01-23 19:33:41";"2021-01-31 23:59:59"
ID2197;A-15;A-34; 997,399.00 ;Confirmed;"2021-01-25 06:36:39";"2021-01-31 23:59:59"
ID538;A-68;A-71; 571,366.00 ;Confirmed;"2021-01-06 17:59:13";"2021-01-31 23:59:59"
ID1546;A-26;A-14; 507,583.00 ;Confirmed;"2021-01-29 02:24:24";"2021-01-31 23:59:59"
ID1994;A-35;A-57; 432,599.00 ;Confirmed;"2021-01-26 11:48:41";"2021-01-31 23:59:59"
ID1778;A-98;A-2; 671,269.00 ;Confirmed;"2021-01-13 15:45:43";"2021-01-31 23:59:59"
ID2384;A-75;A-99; 250,445.00 ;Confirmed;"2021-01-13 03:12:35";"2021-01-31 23:59:59"
ID677;A-96;A-81; 365,041.00 ;Confirmed;"2021-01-30 12:28:55";"2021-01-31 23:59:59"
ID53;A-77;A-90; 458,649.00 ;Confirmed;"2021-01-19 21:07:28";"2021-01-31 23:59:59"
ID1167;A-12;A-80; 104,579.00 ;Confirmed;"2021-01-02 20:22:08";"2021-01-31 23:59:59"
ID108;A-94;A-52; 537,160.00 ;Confirmed;"2021-01-15 20:22:08";"2021-01-31 23:59:59"
ID299;A-68;A-2; 561,706.00 ;Confirmed;"2021-01-29 16:29:47";"2021-01-31 23:59:59"
ID332;A-3;A-13; 907,862.00 ;Confirmed;"2021-01-28 10:39:40";"2021-01-31 23:59:59"
ID503;A-34;A-82; 704,164.00 ;Confirmed;"2021-01-10 13:34:04";"2021-01-31 23:59:59"
ID1193;A-49;A-81; 20,056.00 ;Confirmed;"2021-01-02 12:28:55";"2021-01-31 23:59:59"
ID1290;A-27;A-18; 945,745.00 ;Confirmed;"2021-01-12 03:30:11";"2021-01-31 23:59:59"
ID933;A-90;A-79; 45,643.00 ;Confirmed;"2021-01-22 21:45:26";"2021-01-31 23:59:59"
ID387;A-68;A-80; 512,963.00 ;Confirmed;"2021-01-09 16:29:47";"2021-01-31 23:59:59"
ID1369;A-99;A-65; 798,603.00 ;Confirmed;"2021-01-11 12:28:55";"2021-01-31 23:59:59"
ID1497;A-81;A-15; 344,514.00 ;Confirmed;"2021-01-21 16:29:47";"2021-01-31 23:59:59"
ID2655;A-58;A-29; 63,697.00 ;Confirmed;"2021-01-25 21:45:26";"2021-01-31 23:59:59"
ID269;A-58;A-57; 706,312.00 ;Confirmed;"2021-01-27 21:45:26";"2021-01-31 23:59:59"
ID1520;A-84;A-78; 976,471.00 ;Confirmed;"2021-01-22 02:57:50";"2021-01-31 23:59:59"
ID1747;A-17;A-24; 845,775.00 ;Confirmed;"2021-01-02 12:28:55";"2021-01-31 23:59:59"
ID1818;A-78;A-73; 251,260.00 ;Confirmed;"2021-01-21 03:13:24";"2021-01-31 23:59:59"
ID162;A-29;A-43; 881,874.00 ;Confirmed;"2021-01-31 20:22:08";"2021-01-31 23:59:59"
ID1170;A-72;A-24; 30,958.00 ;Confirmed;"2021-01-18 15:45:43";"2021-01-31 23:59:59"
ID1705;A-25;A-51; 854,214.00 ;Confirmed;"2021-01-13 21:45:26";"2021-01-31 23:59:59"
ID2010;A-77;A-89; 395,370.00 ;Confirmed;"2021-01-23 20:08:01";"2021-01-31 23:59:59"
ID101;A-47;A-80; 263,415.00 ;Confirmed;"2021-01-04 20:22:08";"2021-01-31 23:59:59"
ID308;A-85;A-73; 137,285.00 ;Confirmed;"2021-01-28 21:45:26";"2021-01-31 23:59:59"
ID2301;A-55;A-28; 82,933.00 ;Confirmed;"2021-01-02 22:29:45";"2021-01-31 23:59:59"
ID2993;A-37;A-67; 889,328.00 ;Confirmed;"2021-01-21 01:48:10";"2021-01-31 23:59:59"
ID2740;A-95;A-61; 310,829.00 ;Confirmed;"2021-01-09 13:47:34";"2021-01-31 23:59:59"
ID2335;A-24;A-35; 910,457.00 ;Confirmed;"2021-01-12 10:39:40";"2021-01-31 23:59:59"
ID1173;A-47;A-39; 152,072.00 ;Confirmed;"2021-01-22 22:29:45";"2021-01-31 23:59:59"
ID2581;A-6;A-59; 730,734.00 ;Confirmed;"2021-01-31 02:31:16";"2021-01-31 23:59:59"
ID72;A-87;A-36; 368,863.00 ;Confirmed;"2021-01-11 21:07:28";"2021-01-31 23:59:59"
ID2378;A-100;A-80; 538,529.00 ;Confirmed;"2021-01-07 02:24:24";"2021-01-31 23:59:59"
ID697;A-63;A-97; 196,716.00 ;Confirmed;"2021-01-27 06:36:39";"2021-01-31 23:59:59"
ID757;A-1;A-89; 92,742.00 ;Confirmed;"2021-01-10 19:19:47";"2021-01-31 23:59:59"
ID1683;A-45;A-50; 45,998.00 ;Confirmed;"2021-01-16 13:34:04";"2021-01-31 23:59:59"
ID112;A-50;A-17; 143,894.00 ;Confirmed;"2021-01-02 16:05:49";"2021-01-31 23:59:59"
ID565;A-5;A-94; 692,388.00 ;Confirmed;"2021-01-07 02:31:16";"2021-01-31 23:59:59"
ID1131;A-3;A-4; 749,861.00 ;Confirmed;"2021-01-25 20:08:01";"2021-01-31 23:59:59"
ID790;A-95;A-88; 747,460.00 ;Confirmed;"2021-01-31 20:22:08";"2021-01-31 23:59:59"
ID800;A-51;A-77; 944,700.00 ;Confirmed;"2021-01-21 01:48:10";"2021-01-31 23:59:59"
ID1996;A-45;A-39; 465,117.00 ;Confirmed;"2021-01-30 01:48:10";"2021-01-31 23:59:59"
ID825;A-72;A-86; 753,632.00 ;Confirmed;"2021-01-10 19:33:41";"2021-01-31 23:59:59"
ID15;A-78;A-54; 957,453.00 ;Confirmed;"2021-01-11 06:14:33";"2021-01-31 23:59:59"
ID766;A-33;A-36; 37,732.00 ;Confirmed;"2021-01-20 21:45:26";"2021-01-31 23:59:59"
ID2969;A-17;A-61; 55,206.00 ;Confirmed;"2021-01-21 22:29:45";"2021-01-31 23:59:59"
ID2338;A-42;A-32; 345,173.00 ;Confirmed;"2021-01-27 20:08:01";"2021-01-31 23:59:59"
ID301;A-67;A-57; 631,453.00 ;Confirmed;"2021-01-14 13:47:34";"2021-01-31 23:59:59"
ID2137;A-21;A-46; 777,517.00 ;Confirmed;"2021-01-26 01:22:32";"2021-01-31 23:59:59"
ID1561;A-49;A-74; 467,143.00 ;Confirmed;"2021-01-27 21:45:26";"2021-01-31 23:59:59"
ID2549;A-15;A-91; 59,354.00 ;Confirmed;"2021-01-04 16:29:47";"2021-01-31 23:59:59"
ID2220;A-96;A-71; 157,526.00 ;Confirmed;"2021-01-07 02:24:24";"2021-01-31 23:59:59"
ID2676;A-25;A-17; 426,795.00 ;Confirmed;"2021-01-18 03:12:35";"2021-01-31 23:59:59"
ID1592;A-5;A-84; 15,331.00 ;Confirmed;"2021-01-12 12:28:55";"2021-01-31 23:59:59"
ID2957;A-83;A-71; 376,233.00 ;Confirmed;"2021-01-15 10:39:40";"2021-01-31 23:59:59"
ID2496;A-80;A-48; 982,312.00 ;Confirmed;"2021-01-30 03:12:35";"2021-01-31 23:59:59"
ID373;A-18;A-46; 313,446.00 ;Confirmed;"2021-01-19 12:28:55";"2021-01-31 23:59:59"
ID2555;A-46;A-7; 528,442.00 ;Confirmed;"2021-01-20 22:29:45";"2021-01-31 23:59:59"
ID2699;A-87;A-95; 388,526.00 ;Confirmed;"2021-01-21 02:24:24";"2021-01-31 23:59:59"
ID1828;A-58;A-85; 748,998.00 ;Confirmed;"2021-01-07 02:31:16";"2021-01-31 23:59:59"
ID1109;A-28;A-47; 635,766.00 ;Confirmed;"2021-01-12 22:29:45";"2021-01-31 23:59:59"
ID1451;A-97;A-100; 996,166.00 ;Confirmed;"2021-01-14 11:48:41";"2021-01-31 23:59:59"
ID2864;A-8;A-18; 934,814.00 ;Confirmed;"2021-01-30 06:14:33";"2021-01-31 23:59:59"
ID1043;A-92;A-84; 583,523.00 ;Confirmed;"2021-01-08 19:19:47";"2021-01-31 23:59:59"
ID2273;A-18;A-42; 162,497.00 ;Confirmed;"2021-01-19 03:12:35";"2021-01-31 23:59:59"
ID1468;A-94;A-90; 556,096.00 ;Confirmed;"2021-01-19 18:57:38";"2021-01-31 23:59:59"
ID1921;A-72;A-26; 707,765.00 ;Confirmed;"2021-01-18 06:14:33";"2021-01-31 23:59:59"
ID2064;A-18;A-57; 15,395.00 ;Confirmed;"2021-01-25 02:57:50";"2021-01-31 23:59:59"
ID2031;A-42;A-35; 24,803.00 ;Confirmed;"2021-01-27 10:39:40";"2021-01-31 23:59:59"
ID1740;A-10;A-53; 354,630.00 ;Confirmed;"2021-01-27 10:39:40";"2021-01-31 23:59:59"
ID2207;A-92;A-36; 397,135.00 ;Confirmed;"2021-01-25 10:39:40";"2021-01-31 23:59:59"
ID2066;A-1;A-1; 945,640.00 ;Confirmed;"2021-01-13 21:45:26";"2021-01-31 23:59:59"
ID2298;A-11;A-56; 570,240.00 ;Confirmed;"2021-01-09 21:45:26";"2021-01-31 23:59:59"
ID1813;A-11;A-85; 540,562.00 ;Confirmed;"2021-01-12 22:29:45";"2021-01-31 23:59:59"
ID2354;A-49;A-2; 720,750.00 ;Confirmed;"2021-01-28 17:59:13";"2021-01-31 23:59:59"
ID94;A-92;A-33; 962,557.00 ;Confirmed;"2021-01-17 10:39:40";"2021-01-31 23:59:59"
ID11;A-70;A-29; 991,832.00 ;Confirmed;"2021-01-02 10:39:40";"2021-01-31 23:59:59"
ID1560;A-22;A-94; 80,199.00 ;Confirmed;"2021-01-06 17:59:13";"2021-01-31 23:59:59"
ID2147;A-18;A-19; 245,009.00 ;Confirmed;"2021-01-11 18:57:38";"2021-01-31 23:59:59"
ID342;A-9;A-41; 715,475.00 ;Confirmed;"2021-01-15 03:07:57";"2021-01-31 23:59:59"
ID172;A-81;A-92; 503,200.00 ;Confirmed;"2021-01-15 10:39:40";"2021-01-31 23:59:59"
ID482;A-72;A-68; 651,701.00 ;Confirmed;"2021-01-16 16:29:47";"2021-01-31 23:59:59"
ID531;A-2;A-26; 495,907.00 ;Confirmed;"2021-01-28 02:31:16";"2021-01-31 23:59:59"
ID2004;A-83;A-17; 114,213.00 ;Confirmed;"2021-01-07 02:24:24";"2021-01-31 23:59:59"
ID2416;A-50;A-33; 649,075.00 ;Confirmed;"2021-01-02 17:59:13";"2021-01-31 23:59:59"
ID2382;A-8;A-18; 688,460.00 ;Confirmed;"2021-01-21 16:29:47";"2021-01-31 23:59:59"
ID2800;A-84;A-63; 779,201.00 ;Confirmed;"2021-01-17 03:07:57";"2021-01-31 23:59:59"
ID1059;A-69;A-71; 898,815.00 ;Confirmed;"2021-01-27 06:18:18";"2021-01-31 23:59:59"
ID1654;A-54;A-18; 475,882.00 ;Confirmed;"2021-01-15 13:34:04";"2021-01-31 23:59:59"
